Unnamed: 0,Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
177.0,CHERY,QQ,2007.0,800.0,Manual,Petrol,198000.0,Badulla,2025-01-07,No Leasing,USED,Available,Available,Available,Available,14.0
178.0,CHERY,QQ,2008.0,800.0,Manual,Petrol,187000.0,Ampara,2025-01-07,No Leasing,USED,Available,Available,Available,Available,14.5
179.0,CHERY,QQ,2012.0,800.0,Manual,Petrol,143000.0,Kurunegala,2025-01-07,No Leasing,USED,Available,Available,Available,Available,15.75
180.0,CHERY,QQ,2008.0,800.0,Automatic,Petrol,187000.0,Horana,2025-01-27,Ongoing Lease,USED,Available,Available,Available,Available,14.5
181.0,CHERY,QQ,2011.0,800.0,Manual,Petrol,154000.0,Moratuwa,2025-01-25,No Leasing,USED,Available,Available,Available,Available,8.575000000000001
182.0,CHERY,QQ,2007.0,800.0,Manual,Petrol,198000.0,Polonnaruwa,2025-01-20,No Leasing,USED,Available,Available,Available,Available,16.75
183.0,CHERY,QQ,2006.0,800.0,Manual,Petrol,209000.0,Gampaha,2025-01-19,No Leasing,USED,Available,Available,Available,Available,12.25
184.0,CHERY,QQ,2007.0,800.0,Manual,Petrol,198000.0,Minuwangoda,2025-01-19,No Leasing,USED,Available,Available,Available,Available,12.5
185.0,CHERY,QQ,2007.0,800.0,Manual,Petrol,198000.0,Dompe,2025-01-05,No Leasing,USED,Available,Available,Available,Available,12.85
186.0,CHERY,QQ,2008.0,798.0,Manual,Petrol,187000.0,Boralesgamuwa,2025-01-05,No Leasing,USED,Not_Available,Available,Available,Available,18.375
187.0,CHERY,QQ,2007.0,800.0,Manual,Petrol,198000.0,Hatton,2024-12-26,No Leasing,USED,Available,Available,Available,Available,12.6
188.0,CHERY,QQ,2012.0,800.0,Manual,Petrol,143000.0,Gampaha,2024-12-21,No Leasing,USED,Available,Available,Available,Available,14.2
189.0,CHERY,QQ,2006.0,812.0,Manual,Petrol,209000.0,Mirigama,2024-12-21,No Leasing,USED,Available,Available,Available,Available,12.25
190.0,CHERY,QQ,2007.0,800.0,Manual,Petrol,198000.0,Kandy,2024-12-21,No Leasing,USED,Available,Available,Available,Available,13.48
191.0,CHERY,QQ,2017.0,800.0,Manual,Petrol,88000.0,Kadawatha,2024-12-21,No Leasing,USED,Available,Available,Available,Available,17.95
192.0,CHERY,QQ,2007.0,800.0,Manual,Petrol,198000.0,Gampola,2024-12-20,No Leasing,USED,Available,Available,Available,Available,12.85
193.0,CHERY,QQ,2009.0,798.0,Manual,Petrol,176000.0,Polonnaruwa,2024-12-17,No Leasing,USED,Available,Available,Available,Available,12.4
194.0,CHERY,QQ,2009.0,800.0,Manual,Petrol,176000.0,Matara,2024-12-16,No Leasing,USED,Available,Available,Available,Available,14.95
195.0,CHERY,QQ,2011.0,800.0,Manual,Petrol,154000.0,Bandarawela,2024-12-13,No Leasing,USED,Available,Available,Not_Available,Available,13.85
196.0,CHERY,QQ,2010.0,670.0,Manual,Petrol,165000.0,Gampaha,2024-12-10,No Leasing,USED,Not_Available,,,,18.375
197.0,CHERY,,2007.0,800.0,Manual,Petrol,,Beruwala,2024-12-09,No Leasing,USED,Available,Available,Available,Not_Available,12.5
198.0,CHERY,QQ,2007.0,800.0,Manual,Petrol,198000.0,Warakapola,2024-12-05,No Leasing,USED,Available,Available,Available,Available,14.5
199.0,CHERY,QQ,2009.0,800.0,Manual,Petrol,176000.0,Hanwella,2024-12-04,No Leasing,USED,Available,Available,Available,Available,15.0
200.0,CHERY,QQ 308,2007.0,800.0,Manual,Petrol,198000.0,Badulla,2025-01-16,No Leasing,USED,Available,Available,Available,Available,13.0
201.0,CHERY,QQ 308,2007.0,833.0,Manual,Petrol,198000.0,Kalutara,2025-01-28,No Leasing,USED,Available,Available,Available,Available,13.0
202.0,CHERY,QQ 308,2006.0,800.0,,Petrol,209000.0,Polonnaruwa,2025-01-21,No Leasing,USED,Available,Available,Available,Available,13.25
203.0,CHERY,QQ 308,2011.0,900.0,Manual,Petrol,154000.0,Padukka,,No Leasing,USED,Available,Available,Available,Available,13.75
204.0,CHEVROLET,AVEO,2007.0,1400.0,Manual,Petrol,198000.0,Balangoda,2025-01-30,No Leasing,USED,Not_Available,Available,Not_Available,Available,31.0
205.0,CHEVROLET,AVEO,2008.0,1200.0,Manual,Petrol,187000.0,Galle,2025-01-22,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,23.75
206.0,,AVEO,2008.0,1400.0,Manual,Petrol,,Ampara,2024-12-31,No Leasing,USED,Available,Available,Available,Available,35.5
207.0,CHEVROLET,AVEO UVA LT,2007.0,1100.0,Manual,Petrol,198000.0,Minuwangoda,2024-12-21,No Leasing,USED,Available,Available,Not_Available,Available,27.0
208.0,CHEVROLET,BEAT,2011.0,1200.0,Manual,Petrol,154000.0,Kiribathgoda,2024-12-04,No Leasing,USED,Available,Available,Not_Available,Available,27.5
209.0,CHEVROLET,CRUZE,2003.0,1300.0,Automatic,Petrol,242000.0,Gampaha,2025-02-05,No Leasing,USED,Available,Available,Available,Available,35.5
210.0,CHEVROLET,CRUZE,2003.0,1300.0,Automatic,Petrol,242000.0,Moratuwa,2025-02-05,No Leasing,USED,Available,Available,Available,Available,34.85
211.0,CHEVROLET,CRUZE,2002.0,1300.0,Automatic,Petrol,253000.0,Gampaha,2025-02-05,No Leasing,USED,Available,Available,Available,Available,35.85
212.0,CHEVROLET,CRUZE,2004.0,1320.0,Automatic,Petrol,231000.0,Colombo,2025-02-04,No Leasing,USED,Available,Available,Available,Not_Available,37.375
213.0,CHEVROLET,CRUZE,2003.0,1320.0,Automatic,Petrol,242000.0,Gampaha,2025-02-03,No Leasing,USED,Available,Available,Available,Available,39.5
214.0,CHEVROLET,CRUZE,2002.0,1320.0,Automatic,Petrol,253000.0,Malabe,2025-02-03,No Leasing,USED,Available,Available,Not_Available,Available,39.9
215.0,CHEVROLET,CRUZE,2006.0,1300.0,Automatic,Petrol,209000.0,Colombo,2025-02-02,No Leasing,USED,Available,Available,Available,Available,37.0
216.0,CHEVROLET,CRUZE,2004.0,1300.0,Automatic,Petrol,231000.0,Badulla,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Available,37.375
217.0,CHEVROLET,CRUZE,2002.0,1300.0,Automatic,Petrol,253000.0,Kurunegala,2025-01-31,No Leasing,USED,Available,Available,Available,Available,36.75
218.0,CHEVROLET,CRUZE,2004.0,1320.0,Automatic,Petrol,231000.0,Kelaniya,2025-01-30,No Leasing,USED,Available,Available,Not_Available,Available,36.0
219.0,CHEVROLET,CRUZE,2004.0,1330.0,Automatic,Petrol,231000.0,Kadawatha,2025-01-30,No Leasing,USED,Available,Available,Available,Available,35.75
220.0,CHEVROLET,CRUZE,2006.0,1300.0,Automatic,Petrol,209000.0,Kegalle,2025-01-17,No Leasing,USED,Available,Available,Available,Available,37.5
221.0,CHEVROLET,CRUZE,2003.0,1320.0,Automatic,Petrol,242000.0,Nuwara-Eliya,2025-01-15,No Leasing,USED,Available,Available,Available,Available,37.9
222.0,CHEVROLET,CRUZE,2006.0,1300.0,Automatic,Petrol,209000.0,Horana,2025-01-14,No Leasing,NEW,Available,Available,Not_Available,Available,39.0
223.0,CHEVROLET,CRUZE,2004.0,1320.0,Automatic,Petrol,231000.0,Malabe,2025-01-11,No Leasing,USED,Available,Available,Available,Not_Available,37.375
224.0,CHEVROLET,CRUZE,2004.0,1300.0,Automatic,Petrol,231000.0,Kurunegala,2025-01-06,No Leasing,USED,Available,Available,Available,Available,39.5
225.0,CHEVROLET,CRUZE,2004.0,1300.0,Automatic,Petrol,231000.0,Gampaha,2025-01-05,No Leasing,USED,Available,Available,Available,Available,37.0
226.0,CHEVROLET,CRUZE,2004.0,1320.0,Automatic,Petrol,231000.0,Colombo,2025-01-27,No Leasing,USED,Available,Not_Available,Not_Available,Available,37.0
227.0,CHEVROLET,CRUZE,2002.0,1300.0,Automatic,Petrol,253000.0,Mirigama,2025-01-27,No Leasing,USED,Available,Available,Available,Available,35.0
228.0,CHEVROLET,CRUZE,2003.0,1320.0,Automatic,Petrol,242000.0,Polonnaruwa,2025-01-26,No Leasing,USED,Available,Available,Available,Available,36.5
229.0,CHEVROLET,CRUZE,2003.0,1300.0,Automatic,Petrol,242000.0,Nugegoda,2025-01-25,No Leasing,,,Available,Available,Available,
230.0,CHEVROLET,,2004.0,,Automatic,Petrol,231000.0,Kandy,2025-01-22,No Leasing,USED,Available,Available,Available,,39.0
231.0,CHEVROLET,CRUZE,2002.0,1300.0,Manual,Petrol,253000.0,,2024-12-18,No Leasing,USED,Available,Available,Available,Available,36.875
232.0,CHEVROLET,CRUZE,2003.0,1300.0,Automatic,Petrol,242000.0,Gampaha,2024-12-15,No Leasing,USED,Available,Available,Available,Available,39.9
233.0,CHEVROLET,CRUZE GM,2005.0,1300.0,Automatic,Petrol,220000.0,Matugama,2025-02-04,No Leasing,USED,Available,Available,Available,Available,35.0
234.0,CHEVROLET,CRUZE GM,2004.0,1320.0,Automatic,Petrol,231000.0,Malabe,2025-02-03,No Leasing,USED,Available,Available,Available,Available,41.33125000000002
235.0,CHEVROLET,CRUZE GM,2003.0,1300.0,Automatic,Petrol,242000.0,Dehiwala-Mount-Lavinia,2025-01-14,No Leasing,USED,Available,Available,Available,Available,37.9
236.0,CHEVROLET,CRUZE GM,2005.0,1319.0,Automatic,Petrol,220000.0,Hatton,2025-01-07,No Leasing,USED,Available,Available,Available,Available,37.95
237.0,CHEVROLET,CRUZE GM LIMITED,2004.0,1300.0,Automatic,Petrol,231000.0,Gampaha,2025-02-05,No Leasing,USED,Available,Available,Available,Available,39.5
238.0,CHEVROLET,CRUZE JAPAN GM SPORT,2004.0,1300.0,Automatic,Petrol,231000.0,Kadawatha,2025-02-03,No Leasing,USED,Available,Available,Available,Available,38.5
239.0,CHEVROLET,SPORT,2012.0,1200.0,Manual,Petrol,143000.0,Kesbewa,2025-02-01,No Leasing,USED,Available,Available,Available,Available,325.0
240.0,CHEVROLET,UVA AVEO LT,2007.0,1198.0,Manual,Petrol,198000.0,Colombo,2024-12-18,No Leasing,USED,Available,Available,Not_Available,Available,28.0
241.0,CHEVROLET,UVA HACHBACK,2008.0,1300.0,Manual,Petrol,187000.0,Ratnapura,2025-01-03,No Leasing,USED,Available,Available,Not_Available,Available,25.0
242.0,CITROEN,E-C4,2024.0,1500.0,Manual,Electric,11000.0,Kotte,2024-12-31,No Leasing,NEW,Available,Available,Available,Available,228.5
243.0,DAEWOO,CIELO,1996.0,1500.0,Manual,Petrol,319000.0,Gampaha,2025-01-17,No Leasing,USED,Available,Available,Not_Available,Available,9.85
244.0,DAEWOO,DAEWOO,1996.0,1500.0,Automatic,Petrol,319000.0,Kurunegala,2025-01-10,Ongoing Lease,USED,Available,Available,Not_Available,Available,17.5
245.0,DAEWOO,DAEWOO,1987.0,1234.0,Manual,Petrol,418000.0,Kurunegala,2024-12-08,No Leasing,USED,Available,Available,Available,Not_Available,4.25
246.0,DAEWOO,ESPERO GLXI KOREA,2001.0,1500.0,Manual,Petrol,264000.0,Colombo,2025-02-05,No Leasing,USED,Available,Available,Available,Available,19.75
247.0,DAEWOO,KALOS,2003.0,1500.0,Automatic,Petrol,242000.0,Colombo,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Available,30.0
248.0,DAEWOO,LANOS,2002.0,1500.0,Manual,Petrol,253000.0,Kottawa,2024-12-11,No Leasing,USED,Available,Available,Available,Available,18.5
249.0,DAEWOO,LEGANZA,2002.0,2000.0,Automatic,Petrol,253000.0,Kandy,2025-02-03,No Leasing,USED,Available,Available,Available,Available,20.0
250.0,DAEWOO,LEGANZA,2000.0,2198.0,Manual,Petrol,275000.0,Ragama,2024-12-19,No Leasing,USED,Available,Available,Available,Available,13.5
251.0,DAEWOO,MATIZ,1999.0,800.0,Manual,Petrol,286000.0,Kadawatha,2025-01-25,No Leasing,USED,Available,Available,Available,Available,12.75
252.0,DAEWOO,MATIZ,2001.0,800.0,Automatic,Petrol,264000.0,Horana,2024-12-07,No Leasing,USED,Available,Available,Not_Available,Available,17.75
253.0,DAEWOO,NUBIRA,2000.0,1568.0,Automatic,Petrol,275000.0,Panadura,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,17.95
254.0,DAEWOO,NUBIRA,1999.0,1500.0,Manual,Petrol,286000.0,Kurunegala,2025-02-04,No Leasing,USED,Available,Available,Available,Available,20.25
255.0,DAEWOO,NUBIRA,2002.0,1499.0,Automatic,Petrol,253000.0,Colombo,2025-01-31,No Leasing,USED,Available,Available,Available,Available,16.5
256.0,DAEWOO,RACER,1995.0,1500.0,Manual,Petrol,330000.0,Chilaw,2025-01-23,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.25
257.0,DAEWOO,RACER,1994.0,1500.0,Manual,Petrol,341000.0,Pannala,2024-12-05,No Leasing,USED,Available,Available,Available,Not_Available,10.0
258.0,DAEWOO,RACER GTI SPORT,1994.0,1500.0,Manual,Petrol,341000.0,Ratnapura,2025-02-04,No Leasing,USED,Available,Available,Available,Available,12.75
259.0,DAIHATSU,BOOM,2004.0,1000.0,Automatic,Petrol,231000.0,Gampaha,2025-02-05,No Leasing,USED,Available,Available,Available,Available,41.75
260.0,DAIHATSU,CHARADE,1986.0,1200.0,Manual,Diesel,429000.0,Negombo,2025-01-16,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.5
261.0,DAIHATSU,CHARADE,1991.0,1000.0,Manual,Petrol,374000.0,Matara,2025-01-11,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.0
262.0,DAIHATSU,CHARADE,1987.0,990.0,Manual,Petrol,418000.0,Kegalle,2025-01-24,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14.0
263.0,DAIHATSU,CHARADE,1989.0,1000.0,Manual,Diesel,396000.0,Balangoda,2025-01-24,No Leasing,USED,Available,Available,Available,Available,11.8
264.0,DAIHATSU,CHARADE,1987.0,1000.0,Manual,Petrol,418000.0,Gampola,2025-01-19,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,11.5
265.0,DAIHATSU,CHARADE,1989.0,1000.0,Manual,Petrol,396000.0,Maharagama,2025-01-02,No Leasing,USED,Available,Available,Not_Available,Available,7.8
266.0,DAIHATSU,CHARADE,1989.0,990.0,Manual,Diesel,396000.0,Balangoda,2024-12-24,No Leasing,USED,Not_Available,Available,Available,Available,11.8
267.0,DAIHATSU,CHARADE,1989.0,1000.0,Manual,Diesel,396000.0,Avissawella,2024-12-24,No Leasing,USED,Available,Available,Not_Available,Not_Available,8.75
268.0,DAIHATSU,CHARADE,2006.0,1500.0,Automatic,Petrol,209000.0,Rajagiriya,2024-12-24,No Leasing,USED,Available,Available,Available,Available,19.53125
269.0,DAIHATSU,CHARADE,1986.0,1000.0,Manual,Diesel,429000.0,Horana,2024-12-15,No Leasing,USED,Not_Available,Not_Available,Not_Available,Available,9.0
270.0,DAIHATSU,CHARADE,1989.0,1113.0,Manual,Diesel,396000.0,Kaduwela,2024-12-15,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.9
271.0,DAIHATSU,CHARADE,1996.0,1500.0,Automatic,Petrol,319000.0,Kurunegala,2024-12-15,No Leasing,USED,Available,Available,Available,Available,19.53125
272.0,DAIHATSU,CHARADE G100,1991.0,990.0,Manual,Petrol,374000.0,Badulla,2025-01-02,No Leasing,USED,Available,Available,Not_Available,Not_Available,12.5
273.0,DAIHATSU,CHARADE G100S,1987.0,1000.0,Manual,Petrol,418000.0,Divulapitiya,2025-01-30,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14.5
274.0,DAIHATSU,CHARADE G100S,1987.0,990.0,Manual,Petrol,418000.0,Embilipitiya,2025-01-14,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.95
275.0,DAIHATSU,CHARADE G101S,1989.0,1000.0,Manual,Diesel,,Kandy,2025-02-02,No Leasing,,Available,Available,Not_Available,,8.0
276.0,DAIHATSU,CHARADE G101S,1989.0,1000.0,Manual,Diesel,396000.0,Kandy,2025-01-29,No Leasing,USED,Available,Available,Not_Available,Available,8.0
277.0,DAIHATSU,CHARADE G11,1985.0,1000.0,Manual,Petrol,440000.0,Kurunegala,2024-12-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.5
278.0,DAIHATSU,CHARADE G200S,1997.0,1300.0,Manual,Petrol,308000.0,Dompe,2024-12-14,Ongoing Lease,USED,Available,Available,,Not_Available,15.0
279.0,DAIHATSU,CHARMANT,1985.0,1290.0,Manual,Petrol,440000.0,Gampaha,2024-12-11,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.5
280.0,DAIHATSU,COPEN,2015.0,650.0,Automatic,Petrol,110000.0,Colombo,2024-12-27,No Leasing,USED,Available,Available,Available,Available,58.0
281.0,DAIHATSU,COPEN X PLAY,2015.0,660.0,Automatic,Petrol,110000.0,Kelaniya,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Available,67.0
282.0,DAIHATSU,CUORE,1997.0,850.0,Manual,Petrol,308000.0,Matara,2025-01-29,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.9
283.0,DAIHATSU,CUORE,1994.0,825.0,Manual,Petrol,341000.0,Divulapitiya,2025-01-28,No Leasing,USED,Available,Available,Not_Available,Not_Available,16.75
284.0,DAIHATSU,CUORE,1991.0,800.0,Manual,Petrol,374000.0,Kuliyapitiya,2025-01-20,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.5
285.0,DAIHATSU,CUORE,1997.0,825.0,Manual,Petrol,308000.0,Negombo,2024-12-23,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.25
286.0,DAIHATSU,CUOREMIRA,1997.0,850.0,Manual,Petrol,308000.0,Colombo,2025-01-30,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.5
287.0,DAIHATSU,DAIHATSU,1982.0,1300.0,Manual,Diesel,473000.0,Elpitiya,2025-01-01,No Leasing,USED,Available,Available,Available,Available,9.5
288.0,DAIHATSU,G101S,1994.0,990.0,Manual,Diesel,341000.0,Ja-Ela,2025-01-23,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.5
289.0,DAIHATSU,JAPAN,1996.0,847.0,Manual,Petrol,319000.0,Matugama,2024-12-17,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,14.5
290.0,DAIHATSU,MINI HUMMER,2009.0,650.0,Automatic,Petrol,176000.0,Kandy,2025-02-02,No Leasing,USED,Available,Available,Available,Available,49.75
291.0,DAIHATSU,MIRA,1997.0,847.0,Manual,Petrol,308000.0,Colombo,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Not_Available,40.6875
292.0,,,2015.0,650.0,Automatic,Petrol,110000.0,,2025-02-05,No Leasing,USED,Available,Available,Available,Available,51.0
293.0,DAIHATSU,MIRA,2015.0,650.0,Automatic,Petrol,110000.0,Pannipitiya,2025-02-05,No Leasing,USED,Available,Available,Available,Available,50.75
294.0,DAIHATSU,MIRA,2017.0,650.0,Automatic,Petrol,88000.0,Colombo,2025-02-03,No Leasing,USED,Available,Available,Available,Available,59.6
295.0,DAIHATSU,MIRA,2017.0,650.0,Automatic,Petrol,88000.0,Malabe,2025-02-03,No Leasing,USED,Available,Available,Not_Available,Available,59.9
296.0,DAIHATSU,MIRA,1997.0,890.0,Manual,Petrol,308000.0,Dehiwala-Mount-Lavinia,2025-02-02,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,40.6875
297.0,DAIHATSU,MIRA,2024.0,650.0,Automatic,Petrol,11000.0,Dankotuwa,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Available,59.5
298.0,DAIHATSU,MIRA,2002.0,1000.0,Automatic,Petrol,253000.0,Kadawatha,2025-02-01,No Leasing,USED,Available,Available,Available,Available,40.6875
299.0,DAIHATSU,MIRA,2016.0,650.0,Automatic,Petrol,99000.0,Pannipitiya,2025-02-01,No Leasing,USED,Available,Available,Available,Available,54.375
300.0,DAIHATSU,MIRA,2015.0,650.0,Automatic,Petrol,110000.0,Pannipitiya,2025-02-01,No Leasing,USED,Available,Available,Available,Available,51.0
301.0,DAIHATSU,MIRA,2019.0,650.0,Automatic,Petrol,66000.0,Malabe,2025-02-01,No Leasing,USED,Available,Available,Available,Available,59.9
302.0,DAIHATSU,MIRA,2017.0,650.0,Automatic,Petrol,88000.0,Galle,2025-01-30,No Leasing,USED,Available,Available,Available,Available,59.6
303.0,DAIHATSU,MIRA,2016.0,650.0,Automatic,Petrol,99000.0,Kottawa,2025-01-29,No Leasing,USED,Available,Available,Available,Available,53.0
304.0,DAIHATSU,MIRA,2015.0,650.0,Automatic,Petrol,110000.0,Kottawa,2025-01-29,No Leasing,USED,Available,Available,Available,Available,52.5
305.0,DAIHATSU,MIRA,2017.0,660.0,Automatic,Petrol,88000.0,Kandy,2025-01-18,No Leasing,NEW,Available,Available,Available,Available,59.6
306.0,DAIHATSU,MIRA,2015.0,650.0,Automatic,Petrol,110000.0,Nittambuwa,2025-01-11,No Leasing,USED,Available,Available,Not_Available,Available,52.0
307.0,DAIHATSU,MIRA,1996.0,650.0,Manual,Petrol,319000.0,Gampaha,2025-01-07,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,40.6875
308.0,DAIHATSU,MIRA,2016.0,660.0,Automatic,Petrol,99000.0,Colombo,2025-01-07,No Leasing,USED,Available,Available,Available,Available,54.375
309.0,DAIHATSU,MIRA,2017.0,660.0,Automatic,Petrol,88000.0,Gampaha,2025-01-26,No Leasing,USED,Available,Available,Not_Available,,56.75
310.0,DAIHATSU,MIRA,2015.0,650.0,Automatic,Petrol,110000.0,Kottawa,2025-01-26,No Leasing,USED,Available,Available,Available,,52.5
311.0,DAIHATSU,MIRA,2004.0,660.0,Automatic,Petrol,231000.0,Negombo,2025-01-25,No Leasing,USED,Available,Available,Available,Available,40.6875
312.0,DAIHATSU,MIRA,2015.0,650.0,Automatic,Petrol,110000.0,Kottawa,2025-01-25,No Leasing,USED,Available,Available,Available,Available,49.9
313.0,DAIHATSU,MIRA,2017.0,650.0,Automatic,Petrol,88000.0,Nittambuwa,2025-01-23,No Leasing,USED,Available,Available,Not_Available,Available,57.75
314.0,DAIHATSU,MIRA,1994.0,800.0,Manual,Petrol,341000.0,Kalawana,2025-01-19,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,40.6875
315.0,DAIHATSU,MIRA,1987.0,800.0,Manual,Petrol,418000.0,Kuliyapitiya,2025-01-03,No Leasing,USED,Available,Available,Not_Available,Not_Available,40.6875
316.0,DAIHATSU,MIRA,2016.0,650.0,Automatic,Petrol,99000.0,Kuliyapitiya,2025-01-01,No Leasing,USED,Available,Available,Available,Available,52.0
317.0,DAIHATSU,MIRA,2015.0,660.0,Automatic,Petrol,110000.0,Kottawa,2025-01-01,No Leasing,USED,Available,Available,Not_Available,Available,53.5
318.0,DAIHATSU,MIRA,2016.0,650.0,Automatic,Petrol,99000.0,Kandy,2024-12-28,No Leasing,USED,Available,Available,Available,Available,61.0
319.0,DAIHATSU,MIRA,2015.0,650.0,Automatic,Petrol,110000.0,Galle,2024-12-27,No Leasing,USED,Available,Available,Not_Available,Available,53.5
